IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP1;IP_PROP2;IP_PROP10;IP_PROP32;IP_PROP26;IP_PROP41;IP_PROP29;IP_PROP40;IP_PROP33;IP_PROP39;IP_PROP35;IP_PROP25;IP_PROP46;IP_PROP38;IP_PROP31;IP_PROP36;IP_PROP30;IP_PROP23;IP_PROP21;IP_PROP22;IP_PROP24;IC_GROUP0;IC_GROUP1;IC_GROUP2
789;DEMI HAIR SEASONS AROMA SYRUPS ICE POLARIS UV CUT SPRAY - Солнцезащитный спрей для волос с ароматом ромашки и лимона 80гр;755;N;07.08.2018 06:52:21;;/upload/iblock/dcc/dcc93f32a6666a16b32aa4b7c37d1c55.jpg;  DEMI HAIR SEASONS AROMA SYRUPS ICE POLARIS UV CUT SPRAY - Солнцезащитный спрей для волос с ароматом ромашки и лимона! Увлажняющий солнцезащитный спрей для волос. Успокаивает раздраженную кожу голов;text;/upload/iblock/69f/69fd9450ab1e9d709c5d203c9c795828.jpg;  DEMI HAIR SEASONS AROMA SYRUPS ICE POLARIS UV CUT SPRAY - Солнцезащитный спрей для волос с ароматом ромашки и лимона! Увлажняющий солнцезащитный спрей для волос. Успокаивает раздраженную кожу головы.Состав: (Полярная звезда) Ароматическая композиция: морского бриза, цветов, мяты и лаймаОбъём: 80гр    ;html;DEMI_HAIR_SEASONS_AROMA_SYRUPS_ICE_POLARIS_UV_CUT_SPRAY_-_Solncezaschitnyy_sprey_dlya_volos_s_aromatom_romashki_i_limona_80gr;500;;BVJGT-789;2020;;DEMI;;:;;Состав: (Полярная звезда) Ароматическая композиция: морского бриза, цветов, мяты и лайма;100;;;;;;;;;;;;;Для волос;;
816;DEMI HAIR SEASONS CALMLY WASH SHAMPOO - Кейс для шампуня для 800мл, 1шт;759;N;07.08.2018 06:53:05;;/upload/iblock/fcc/fccd3420483ed94c4db59652e0f5e814.jpg;  DEMI HAIR SEASONS SHAMPOO CALMLY WASH - Кейс для шампуня для 800мл, для комфортного применения средств!Кол-во: 1шт   ;text;/upload/iblock/167/1675a7e5c099ccecabe5b09300cba279.jpg;  DEMI HAIR SEASONS SHAMPOO CALMLY WASH - Кейс для шампуня для 800мл, для комфортного применения средств!Кол-во: 1шт    ;html;DEMI_HAIR_SEASONS_CALMLY_WASH_SHAMPOO_-_Keys_dlya_shampunya_dlya_800ml_1sht;500;;LAPXF-816;800;;DEMI;;для комфортного применения средств!;;Кейс для шампуня для 800мл, для комфортного применения средств!;100;;;;;;;;;;;;;Для волос;;
825;DEMI HAIR SEASONS MASK - Кейс для маски для 800гр, 1шт;768;N;07.08.2018 06:53:53;;/upload/iblock/48a/48ac2b054640e69511e74d6f67cbd5d3.jpg;  DEMI HAIR SEASONS MASK - Кейс для маски для 800гр, для комфортного применения средств!Кол-во: 1шт   ;text;/upload/iblock/693/69313edc9665c420d68fda481e17a6f3.jpg;  DEMI HAIR SEASONS MASK - Кейс для маски для 800гр, для комфортного применения средств!Кол-во: 1шт    ;html;DEMI_HAIR_SEASONS_MASK_-_Keys_dlya_maski_dlya_800gr_1sht;500;;CLZMR-825;800;;DEMI;;Кол-во: 1шт;;для комфортного применения средств!;100;;;;;;;;;;;;;Для волос;;
823;DEMI HAIR SEASONS MASK - Восстанавливающая маска для поврежденных волос 250гр;766;N;07.08.2018 06:53:16;;/upload/iblock/7ea/7ea34e326d7e18331d2b19b3c1312484.jpg;  DEMI HAIR SEASONS MASK - Восстанавливающая маска для поврежденных волос! Глубоко восстанавливающая  маска  для волос сильно поврежденных. Её компоненты распознают отрицательный заряд, характерный д;text;/upload/iblock/3c5/3c50df310600c1e4e72efbe2c521bf00.jpg;  DEMI HAIR SEASONS MASK - Восстанавливающая маска для поврежденных волос! Глубоко восстанавливающая  маска  для волос сильно поврежденных. Её компоненты распознают отрицательный заряд, характерный для поврежденных участков волос, и укрепляют их естественным липидом 18 MEA. 18 MEA помогает восстановить целостность поверхности волос, балансирует уровень влажности, а также придаёт волосам прочность.Состав: Естественный липид 18 MEA.Объём: 250гр     ;html;DEMI_HAIR_SEASONS_MASK_-_Vosstanavlivayuschaya_maska_dlya_povrezhdennyh_volos_250gr;500;;MCRHW-823;2700;;DEMI;;: ;;Состав: ;100;;;;;;;;;;;;;Для волос;;
827;DEMI HAIR SEASONS MOISTURE SHAMPOO - Шампунь увлажняющий 250мл;770;N;07.08.2018 06:53:56;;/upload/iblock/39b/39bf5352cbc8fb78fed80e3dea1d5dd9.jpg;  DEMI HAIR SEASONS SHAMPOO MOISTURE - Увлажняющий шампунь. Компонентный состав подобран таким образом, чтобы обеспечивать уход за обезвоженной структурой волос и кожей головы.Состав: Гиалуроновая  к;text;/upload/iblock/178/1780f4ebfd9e4e15fb3f2db993f3785e.jpg;  DEMI HAIR SEASONS SHAMPOO MOISTURE - Увлажняющий шампунь. Компонентный состав подобран таким образом, чтобы обеспечивать уход за обезвоженной структурой волос и кожей головы.Состав: Гиалуроновая  кислота.Объём: 250мл     ;html;DEMI_HAIR_SEASONS_MOISTURE_SHAMPOO_-_Shampunj_uvlazhnyayuschiy_250ml;500;;UZWEL-827;1440;;DEMI;;Объём: ;;Объём: ;100;;;;;;;;;;;;;Для волос;;
828;DEMI HAIR SEASONS MOISTURE SHAMPOO - Шампунь увлажняющий 800мл;771;N;07.08.2018 06:53:57;;/upload/iblock/576/5762ee654c60eff8b786e1eb5ca40d87.jpg;  DEMI HAIR SEASONS SHAMPOO MOISTURE - Увлажняющий шампунь. Компонентный состав подобран таким образом, чтобы обеспечивать уход за обезвоженной структурой волос и кожей головы.Состав: Гиалуроновая  к;text;/upload/iblock/e3f/e3fb52d68a46291000c582b43bb33f06.jpg;  DEMI HAIR SEASONS SHAMPOO MOISTURE - Увлажняющий шампунь. Компонентный состав подобран таким образом, чтобы обеспечивать уход за обезвоженной структурой волос и кожей головы.Состав: Гиалуроновая  кислота.Объём: 800мл    ;html;DEMI_HAIR_SEASONS_MOISTURE_SHAMPOO_-_Shampunj_uvlazhnyayuschiy_800ml;500;;LXFSD-828;2880;;DEMI;;Объём: ;;Объём: ;100;;;;;;;;;;;;;Для волос;;
831;DEMI HAIR SEASONS MOISTURE TREATMENT - Маска увлажняющая для сухих и вьющихся волос 800гр;774;N;07.08.2018 06:54:02;;/upload/iblock/f91/f91d9aa437ba89e2ffad69b20c308ac1.jpg;  DEMI HAIR SEASONS TREATMENT MOISTURE - Маска увлажняющая для сухих и вьющихся волос подходит для ежедневного применения  для сухих и  вьющихся волос. Состав: Гиалуроновая  кислота.Объём: 800гр   ;text;/upload/iblock/061/0614d9e6d23d6493ab563a5061078114.jpg;  DEMI HAIR SEASONS TREATMENT MOISTURE - Маска увлажняющая для сухих и вьющихся волос подходит для ежедневного применения  для сухих и  вьющихся волос. Состав: Гиалуроновая  кислота.Объём: 800гр    ;html;DEMI_HAIR_SEASONS_MOISTURE_TREATMENT_-_Maska_uvlazhnyayuschaya_dlya_suhih_i_vjyuschihsya_volos_800gr;500;;YVHLG-831;4320;;DEMI;;Объём: 800гр;;Объём: 800гр;100;;;;;;;;;;;;;Для волос;;
833;DEMI HAIR SEASONS SMOOTH SHAMPOO - Шампунь для придания гладкости волосам 250мл;776;N;07.08.2018 06:54:06;;/upload/iblock/f05/f0520e9db0bd275e84536ff1a05f64df.jpg;  DEMI HAIR SEASONS SHAMPOO SMOOTH - Шампунь для придания гладкости волосам! Восстанавливающий шампунь для тонких волос. Создает на поверхности волоса защитную пленку, предотвращает их ломкость, подх;text;/upload/iblock/818/818bc24dc59289188921a7d3d22a7c1e.jpg;  DEMI HAIR SEASONS SHAMPOO SMOOTH - Шампунь для придания гладкости волосам! Восстанавливающий шампунь для тонких волос. Создает на поверхности волоса защитную пленку, предотвращает их ломкость, подходит для ежедневного применения.Состав: ХитозанОбъём: 250мл    ;html;DEMI_HAIR_SEASONS_SMOOTH_SHAMPOO_-_Shampunj_dlya_pridaniya_gladkosti_volosam_250ml;500;;FBMJA-833;1440;;DEMI;;Хорошо;;Примечание:;100;;;;;;;;;;;;;Для волос;;
836;DEMI HAIR SEASONS SMOOTH TREATMENT - Маска для придания гладкости волосам 250гр;779;N;07.08.2018 06:54:10;;/upload/iblock/8da/8da9e979712b7f2c3620a0068be07496.jpg;  DEMI HAIR SEASONS TREATMENT SMOOTH - Маска для придания гладкости волосам! Восстанавливающий уход для тонких волос, создает на поверхности волоса защитную пленку, предотвращает их ломкость подходит;text;/upload/iblock/303/3030726c9c5d5ee68bbe49d98cd3634f.jpg;  DEMI HAIR SEASONS TREATMENT SMOOTH - Маска для придания гладкости волосам! Восстанавливающий уход для тонких волос, создает на поверхности волоса защитную пленку, предотвращает их ломкость подходит для ежедневного применения. Активны компонент - хитозан.Состав: ХитозанОбъём: 250гр     ;html;DEMI_HAIR_SEASONS_SMOOTH_TREATMENT_-_Maska_dlya_pridaniya_gladkosti_volosam_250gr;500;;LYVBI-836;2340;;DEMI;;Объём: 250гр;;Объём: 250гр;100;;;;;;;;;;;;;Для волос;;
837;DEMI HAIR SEASONS SMOOTH TREATMENT - Маска для придания гладкости волосам 800гр;780;N;07.08.2018 06:54:12;;/upload/iblock/067/067c57f0bfc3c172cab50d1186fa3891.jpg;  DEMI HAIR SEASONS TREATMENT SMOOTH - Маска для придания гладкости волосам! Восстанавливающий уход для тонких волос, создает на поверхности волоса защитную пленку, предотвращает их ломкость подходит;text;/upload/iblock/664/6649a919716bbe11524f836f3a3ab075.jpg;  DEMI HAIR SEASONS TREATMENT SMOOTH - Маска для придания гладкости волосам! Восстанавливающий уход для тонких волос, создает на поверхности волоса защитную пленку, предотвращает их ломкость подходит для ежедневного применения. Активны компонент - хитозан.Состав: ХитозанОбъём: 800гр    ;html;DEMI_HAIR_SEASONS_SMOOTH_TREATMENT_-_Maska_dlya_pridaniya_gladkosti_volosam_800gr;500;;YASJE-837;4320;;DEMI;;Объём: 800гр;;Объём: 800гр;100;;;;;;;;;;;;;Для волос;;
781;Kerastase Aura Botanica: концентрат Эссенс Керастаз Аура Ботаника (Concentre essential), 50 мл;747;N;09.08.2018 21:13:17;;/upload/iblock/874/87495f09c662f20526c567f394c9dcd2.jpeg;Aura Botanica – первая органическая линия ухода за волосами от Kerastase Paris. Продукты линии на 98% состоят из натуральных компон;text;/upload/iblock/935/935551b2f588ee7232ed950136edb23e.jpeg;"Aura Botanica – первая органическая линия ухода за волосами от Kerastase Paris. Продукты линии на 98% состоят из натуральных компонентов. Основу составляют масла кокоса, арганы, авокадо, жожоба, экстракты розмарина и дамасской розы, а также масло сладкого апельсина. Такой богатый ингредиентный состав оживить даже самые слабые и поврежденные волосы. <br><br>Концентрат Kerastase Aura Botanica Concentre Essentiel – придаст блеск тусклым, безжизненным волосам. Он интенсивно питает волосы и восстанавливает кожу головы, нормализуя водно-жировой баланс.<br><br>Средство не содержит силиконов и парабенов. Биоразлагаемо. Упаковка продукта создана из перерабатываемого пластика. Сияние здоровых волос, 99% натуральных ингредиентов.<br><br>Состав: Simmondsia Chinensis Seed Oil / Jojoba Seed Oil, Argania Spinosa Kernel Oil, Persea Gratissima Oil / Avocado Oil, Cocos Nucifera Oil / Coconut Oil, Linalool, Citronellol, Tocopherol, Limonene, Hydroxycitronellal, Hexyl Cinnamal, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract / Rosemary Leaf Extract, Citral, Citrus Aurantium Dulcis (Orange) Peel Oil, Parfum /Fragrance. <br><br>Способ применения: Концентрат Эссетиель Керастаз Аура Ботаника может использоваться перед мытьем волос или после применения шампуня. <br><br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Aura_Botanica_koncentrat_Essens_Kerastaz_Aura_Botanika_Concentre_essential_50_ml;500;;kerastase101;0;;Kerastase Paris;;;;;100;Aura Botanica натуральная гамма;Укрепление волос, Питание волос, Увлажнение волос;;;;;Ломкие, Секущиеся;;;;;;Для волос;;
782;Kerastase Aura Botanica: Крем для кудрей Керастаз Аура Ботаника (Creme De Boucles), 150 мл;748;N;09.08.2018 21:13:19;;/upload/iblock/01e/01ed00a4358255577ec63c16cff2612f.jpeg;Kerastase Aura Botanica – серия средств, основанных на натуральных ингредиентах. Ключевые компоненты – масла арганы и кокоса, а так;text;/upload/iblock/554/554eb9adb9900b4beabe2adb0022b927.jpeg;"Kerastase Aura Botanica – серия средств, основанных на натуральных ингредиентах. Ключевые компоненты – масла арганы и кокоса, а также экстракты розмарина и дамасской розы. Эти вещества оживляют тусклые и слабые волосы, наполняя их витаминами, не позволяя им терять влагу. Они дарят шевелюре мягкость и шелковистость.<br>Крем для кудрей Аура Ботаника Керастаз на 98% состоит из натуральных компонентов. В его составе масло мурумуру, которое помогает волосам оставаться увлажненными и делает их эластичными. А также экстракт алоэ, укрепляющий пряди и придающий им блеск. Средство защищает волосы от высоких температур (до 230°С), дарит им силу и здоровье.<br>Creme de Boucles Aura Botanica Kerastase – это мягкие, шелковистые локоны с упругими завитками. Волосы не пушатся во влажную погоду. Эффект гладкости сохраняется в течение 96 часов, а значит все это время ваша прическа будет выглядеть идеально.<br><br>Состав: Aqua / Water, Glyceryl Stearate Se, Glycerin, Cetyl Esters, Algin, Xanthan Gum, Cetyl Alcohol, Butyrospermum Parkii Butter / Shea Butter, Decyl Glucoside, Caprylyl Glycol, Citric Acid, Linalool, Aloe Barbadensis Leaf Juice Powder, Pentylene Glycol, Astrocaryum Murumuru Seed Butter, Citronellol, Limonene, Hydroxycitronellal, Hexyl Cinnamal, Citral, Tocopherol, Parfum / Fragrance.<br><br>Способ применения: Нанесите средство на влажные волосы. Не смывайте. Высушите волосы естественным образом или с помощью фена.<br><br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Aura_Botanica_Krem_dlya_kudrey_Kerastaz_Aura_Botanika_Creme_De_Boucles_150_ml;500;;kerastase120;0;;Kerastase Paris;;;;;100;Aura Botanica натуральная гамма;Создание завитка;;;;;Укрепление волос, Усиление и формирование локонов, Термозащита, Несмываемый уход, Увлажнение волос;;;;;;Для волос;;
783;Kerastase Aura Botanica: масло для блеска Керастаз Аура Ботаника, 100 мл;749;N;09.08.2018 21:13:22;;/upload/iblock/577/577f9ac0194d6c510b94096a1e9b763f.jpeg;Kerastase Aura Botanica - Линия Aura Botanica создана специально для интенсивного питания тусклых и слабых волос. Продукты Аура Бот;text;/upload/iblock/d7d/d7d2719e4c768a610aa0d2e4bfc7d444.jpeg;"Kerastase Aura Botanica - Линия Aura Botanica создана специально для интенсивного питания тусклых и слабых волос. Продукты Аура Ботаника включают в свой состав масла кокоса, арганы, жожоба, авокадо и сладкого апельсина, которые укрепляют волосы по всей длине, делая их более эластичными и упругими. Средства Aura Botanica помогают удерживать влагу внутри волосяного стержня и усиливают кортекс волоса.<br><br>Масло для блеска волос Kerastase Aura Botanica Essence D&#39;Eclat обладает ультралегкой текстурой. Обеспечивает волосам интенсивное питание и придает блеск, который держится до 48 часов. Масло Керастаз Аура Ботаника Эссенс д’Эклат окутывает нежным ароматом, с цитрусовыми и травяными нотами. Не утяжеляет волосы. <br><br>Сияние здоровых волос, 99% натуральных ингредиентов. Не содержит силиконов и парабенов. <br><br>Состав: Simmondsia Chinensis Seed Oil / Jojoba Seed Oil, Argania Spinosa Kernel Oil, Persea Gratissima Oil / Avocado Oil, Cocos Nucifera Oil / Coconut Oil, Linalool, Citronellol, Tocopherol, Limonene, Hydroxycitronellal, Hexyl Cinnamal, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract / Rosemary Leaf Extract, Citral, Citrus Aurantium Dulcis (Orange) Peel Oil, Parfum /Fragrance. <br><br>Способ применения: Нанесите немного средства на влажные подсушенные полотенцем волосы. Не смывая, уложите пряди в прическу. Можно дополнительно нанести масло на концы сухих волос для предотвращения сечения. <br><br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Aura_Botanica_maslo_dlya_bleska_Kerastaz_Aura_Botanika_100_ml;500;;kerastase100;0;;Kerastase Paris;;;;;100;Aura Botanica натуральная гамма;Блеск волос, Укрепление волос, Легкость расчесывания, Питание волос, Несмываемый уход, Увлажнение волос;;;;;Ломкие, Секущиеся;;;;;;Для волос;;
784;Kerastase Aura Botanica: Разглаживающее молочко Керастаз Аура Ботаника Лэ де Суа (Lait De Soie), 150 мл;750;N;09.08.2018 21:13:23;;/upload/iblock/944/9446672803aca36987e0edb2b260e002.jpeg;Линия Kerastase Aura Botanica – находка для слабых, безжизненных локонов. Средства линии обогащены маслами кокоса и арганы, которые;text;/upload/iblock/fee/fee5ef9ba6b95144e4f6dd51ccd00a78.jpeg;"Линия Kerastase Aura Botanica – находка для слабых, безжизненных локонов. Средства линии обогащены маслами кокоса и арганы, которые наполняют волосы влагой и не позволяют им терять ее в течение длительного времени.<br>Разглаживающее молочко Kerastase Aura Botanica Lait de Soie выполняет сразу несколько функций. Оно обеспечивает волосам термозащиту, придает прядям гладкость, облегчает расчесывание. Продукт на 99% состоит из натуральных ингредиентов и подходит для ухода за ослабленными, тусклыми и сухими локонами. Молочко не склеивает волосы и не утяжеляет их.<br>Керастаз Аура Ботаника Лэ де Суа помогает снизить вред от воздействия высоких температур (до 230°С). Благодаря смеси арганового, кокосового и подсолнечного масел пряди сохраняют шелковистость, не электризуются в сухую погоду и не пушатся при высокой влажности.<br><br>Состав: Aqua / Water, Cetearyl Alcohol, Undecane, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Hydroxypropyl Guar, Stearamidopropyl Dimethylamine, Tridecane, Cetyl Esters, Cocos Nucifera Oil / Coconut Oil, Caprylyl Glycol, Glyceryl Stearate, Tartaric Acid, Linalool, Caramel, Argania Spinosa Kernel Oil, Aloe Barbadensis Leaf Juice Powder, Citronellol, Limonene, Hydroxycitronellal, Hexyl Cinnamal, Citral, Tocopherol, Parfum / Fragrance.<br><br>Способ применения: Нанесите молочко на влажные или подсушенные полотенцем волосы (требуется 2-4 нажатия). С помощью расчески распределите средство от корней до кончиков. Уложите волосы в прическу.<br><br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Aura_Botanica_Razglazhivayuschee_molochko_Kerastaz_Aura_Botanika_Le_de_Sua_Lait_De_Soie_150_ml;500;;kerastase119;0;;Kerastase Paris;;;;;100;Aura Botanica натуральная гамма;Выпрямление;;;;;Выпрямление волос, Термозащита, Легкость расчесывания, Несмываемый уход, Увлажнение волос, Снятие статических разрядов;;;;;;Для волос;;
785;Kerastase Aura Botanica: Текстурирующий спрей Керастаз Аура Ботаника Эссенс Дэкла (Essence D'Eclat), 150 мл;751;N;09.08.2018 21:13:25;;/upload/iblock/180/1803c44f32cf41458feac93e3fcb7067.jpeg;Линия Aura Botanica Kerastase предназначена для сухих и чувствительных локонов. Продукты серии мягко очищают, питают и увлажняют во;text;/upload/iblock/0fd/0fdceccc6a97e54626aa99089cdd8be1.jpeg;"Линия Aura Botanica Kerastase предназначена для сухих и чувствительных локонов. Продукты серии мягко очищают, питают и увлажняют волосы, улучшая структуру каждого волоска, восстанавливая поврежденные участки и усиливая защитный слой. Ключевые ингредиенты линии – коксовое и аргановое масла. Они мягко обволакивают пряди, не позволяя им пересушиваться и сечься.<br>Текстурирующий спрей Kerastase Aura Botanica Essence D&#39;Eclat – это легкое масло, окутывающее волосы невидимой пленкой, которая защищает от ультрафиолета, сухого и жаркого воздуха. Спрей дарит локонам гладкость и сияние, делает пряди шелковыми на ощупь, обеспечивает антистатический эффект.<br>В составе Керастаз Аура Ботаника Эссенс Дэкла – разнообразные масла, а также растительные экстракты. Экстракт розмарина укрепляет волосы, способствует их росту. Экстракт дамасской розы делает пряди эластичными и блестящими.<br>Масло-спрей Aura Botanica Karestase подходит волосам любого типа, но особенно рекомендуется для тусклых и ослабленных локонов. Не содержит парабенов и силиконов. Не утяжеляет и не склеивает пряди. Обладает легким приятным ароматом.<br><br>Состав: Aqua, Water, Rosa Damascena Flower Water, Simmondsia Chinensis Seed Oil, Jojoba Seed Oil, Persea Gratissima Oil, Avocado Oil, Argania Spinosa Kernel Oil, Cocos Nucifera Oil, Coconut Oil, Propanediol, Sodium Chloride, Salicylic Acid, Sodium Benzoate, Arginine, Citric Acid, Xanthan Gum, Linalool, Citronellol, Limonene, Hydroxycitronellal, Hexyl Cinnamal, Citral, Tocopherol, Citrus Aurantium Dulcis,Orange, Peel Oil, Helianthus Annuus Seed Oil, Sunflower Seed Oil, Rosmarinus Officinalis Leaf Extract, Rosemary Leaf Extract, Parfum, Fragrance.<br><br>Способ применения: Равномерно распылите средство на сухие волосы. Не смывайте. Продукт может использоваться до укладки в качестве термозащитного средства, а также после укладки для придания блеска волосам.<br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Aura_Botanica_Teksturiruyuschiy_sprey_Kerastaz_Aura_Botanika_Essens_Dekla_Essence_DEclat_150_ml;500;;kerastase118;0;;Kerastase Paris;;;;;100;Aura Botanica натуральная гамма;Выпрямление;;;;;Укрепление волос, Питание волос, Защита от УФ-лучей, Несмываемый уход, Рост волос, Увлажнение волос, Снятие статических разрядов;;;;;;Для волос;;
790;Kerastase Chronologiste: Парфюм Утонченный аромат для волос Керастаз Хроноложист (Parfum en Huile), 120 мл;756;N;09.08.2018 21:13:39;;/upload/iblock/b91/b91f3e7984e8c2e406e51c63a7d4de43.jpeg;Хотите превратить уход за волосами в восхитительную салонную спа-процедуру? Тогда Парфюм для волос Kerastase Chronologiste – именно;text;/upload/iblock/bd7/bd72be7bb510c51a497e48307c1f01df.jpeg;"Хотите превратить уход за волосами в восхитительную салонную спа-процедуру? Тогда Парфюм для волос Kerastase Chronologiste – именно то, что вам нужно.<br><br>Парфюм для волос Керастаз Хроноложист составлен легендарным парфюмером Альберто Морильясом. Впервые знаменитый «нос» высокой парфюмерии решил поработать не со спиртовой, а с масляной основой. В результате получился не имеющий аналогов высококачественный уходовый продукт, сочетающий в себе легкость и восхитительный аромат изысканных духов и целебную мягкость масляного концентрата. <br><br>Kerastase Chronologiste Parfum en Huile окутывает волосы невидимой вуалью, дышащей нотами чайной розы, древесины, мускуса и мирры. Чувственный и нежный аромат еще долго остается на волосах, но самое главное, после применения парфюма волосы обретают благородный блеск и аристократическое сияние.<br><br>Рекомендуется использовать Kerastase Chronologiste Parfum en Huile в качестве финального штриха укладки. <br><br>Состав: экстракт мирта, эфирное масло жасмина, масла арганы, амлы, кукурузы, камелии.<br><br>Способ применения: Выдавите немного средства (1 нажатие для тонких и нормальных волос, 2 нажатия – для жестких, толстых). Распределите парфюм по всей длине. Не смывайте. <br><br>Страна-бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Chronologiste_Parfyum_Utonchennyy_aromat_dlya_volos_Kerastaz_Hronolozhist_Parfum_en_Huile_120_ml;500;;kerastase59;0;;Kerastase Paris;;;;;100;Chronologiste Kerastase;Блеск волос, Несмываемый уход;;;;;;;;;;;Для волос;;
791;Kerastase Chronologiste: Ревитализирующая маска Керастаз Хроноложист (Revitalizing Creme), 200 мл;757;N;09.08.2018 21:13:41;;/upload/iblock/f56/f569fd350f3cd58264f2db803be2274e.jpeg;Kerastase Chronologiste – изысканная гамма средств, созданная для люкс-ухода за волосами в домашних условиях. Средства этой линии с;text;/upload/iblock/7f3/7f350f16b2f9049926e17e66eb292f2b.jpeg;"Kerastase Chronologiste – изысканная гамма средств, созданная для люкс-ухода за волосами в домашних условиях. Средства этой линии содержат уникальный комплекс Abyssine, включающий 5 активных ингредиентов: бисаболол, гликолипиды, витамины А и Е, керамиды и масляный концентрат. Эти компоненты оказывают антиоксидантное действие, снимают раздражение кожи головы, укрепляют волосы и волосяные луковицы, дарят волосам мягкость, гладкость и естественный блеск.<br><br>Одним из четырех средств линии Керастаз Хроноложист является Ревитализирующая маска.<br><br>Kerastase Chronologiste Revitalizing Creme – совершенное средство ухода за волосами, включающее множество активных веществ в высокой концентрации. Ингредиенты маски проникают глубоко в структуру волоса, восстанавливая его по всей длине и разглаживая его поверхность. Маска нормализует водно-жировой баланс и улучшает состояние кожи головы.<br><br>Ревитализирующая маска Керастаз Хроноложист способна мгновенно преобразить ваши волосы, подарить им шелковистость, невероятную мягкость и послушность. Она обладает приятным цветочным ароматом и легкой текстурой.<br><br>Состав: комплекс Abyssine с антиаллергическим действием, витамины А и Е, керамиды, гликолипиды, комплекс масел арганы, амлы, кукурузы, камелии.<br><br>Уникальная формула, обогащенная ценной молекулой Абиссин, которая синтезируется микроорганизмами, живущими в вулканических глубинах Тихого океана в сочетании с Глико-липидами и Бисабололом, обладает ревитализирующим эффектом. Витамин А и Витамин Е: являются мощными антиоксидантами.<br>Керамиды: Восстанавливающие компоненты, способные заполнять пустоты в поверхности волоса, тем самым делая его структуру более ровной и плотной.<br>Катионные полимеры: придают мягкость и облегчает расчесывание.<br><br>Способ применения: Нанесите маску на влажные волосы, уделяя особое внимание волосам по длине и на кончиках.. Оставьте на 5-10 минут. Тщательно смойте. <br><br>Страна бренда: Франция<div class=""terms_goods_detail""><br>Срок годности указан на товаре. Мы поставляем товар с надлежащим сроком годности.<br>Информация о технических характеристиках, комплекте поставки, стране изготовления и внешнем виде товара носит справочный характер и основывается на последних доступных сведениях от производителя.</div><!--/.terms_goods_detail--></div><!--/.description-->";html;Kerastase_Chronologiste_Revitaliziruyuschaya_maska_Kerastaz_Hronolozhist_Revitalizing_Creme_200_ml;500;;kerastase58;0;;Kerastase Paris;;;;;100;Chronologiste Kerastase;Сухие, Возрастные, Ослабленные и повреждённые;;;;;Зуд и раздражение кожи головы, Ломкие, Секущиеся;;;;;;Для волос;;
